imdbId,tmdbId,title,originalTitle,releaseDate,runtime,genres,productionCountries,originalLanguage,spokenLanguages,budget,revenue,imdbRating,imdbVotes,tmdbRating,tmdbVotes,tmdbPopularity,collection,overview,tagline,cluster_no,embedding_x,embedding_y
tt2369135,136797,Need for Speed,Need for Speed,2014-03-13,132,"Action,Crime,Drama,Thriller","FR,IN,PH,GB,US",en,en,66000000,203277636,6.4,163267,6.3,3242,43.897,,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",For honor. For love. For redemption.,3,-12.363998219477693,11.180781503564637
tt1205537,137094,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,2014-01-15,105,"Action,Drama,Thriller","RU,US",en,"en,ru",60000000,135511030,6.2,123483,6.1,2211,20.441,,"Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",Trust no one.,1,-5.32449448290255,-0.8494826255495778
tt1631867,137113,Edge of Tomorrow,Edge of Tomorrow,2014-05-27,113,"Action,Science Fiction","AU,US",en,en,178000000,370541256,7.9,602968,7.6,10550,32.731,Edge of Tomorrow Collection,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.","Live, Die, Repeat",1,1.144828664183823,-0.3857102361538814
tt2333784,138103,The Expendables 3,The Expendables 3,2014-08-04,126,"Action,Adventure,Thriller","FR,US",en,en,90000000,206172544,6.1,170053,6.2,3768,40.528,The Expendables Collection,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",New team. New attitude. New mission.,8,1.4237673728410274,1.5597644610028194
tt1925431,139567,Fire with Fire,Fire with Fire,2012-08-31,97,"Action,Crime,Drama,Thriller",US,en,en,20000000,4636169,5.6,25271,5.7,500,16.609,,A fireman takes an unexpected course of action when a man whom he's been ordered to testify against—after being held up at a local convenience store—threatens him.,Revenge has its own set of rules.,3,-12.98583561544088,-0.8531302511093939
tt2267968,140300,Kung Fu Panda 3,Kung Fu Panda 3,2016-01-23,95,"Action,Adventure,Animation,Comedy,Family","CN,US",en,en,145000000,521170825,7.1,135595,6.8,4148,59.896,Kung Fu Panda Collection,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",Grab destiny by the rice dumplings.,2,11.204984214468947,0.4606217442174149
tt2488496,140607,Star Wars: The Force Awakens,Star Wars: The Force Awakens,2015-12-15,136,"Action,Adventure,Science Fiction,Fantasy",US,en,en,245000000,2068223624,7.9,864019,7.4,15750,58.488,Star Wars Collection,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",Every generation has a story.,0,10.071218228634237,-11.23390678148488
tt0974015,141052,Justice League,Justice League,2017-11-15,120,"Action,Adventure,Fantasy,Science Fiction","GB,CA,US",en,en,300000000,657924295,6.3,388360,6.2,10490,64.308,,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",,2,7.506992658720169,-2.73693535673648
tt2187153,143010,Thuppakki,துப்பாக்கி,2012-11-13,165,"Action,Thriller",IN,ta,"en,hi,ta",11000000,28000000,7.9,25492,7.2,61,7.157,,An army captain is on a mission to track down and destroy a terrorist gang and deactivate the sleeper cells under its command.,,7,-6.165955176966193,-4.28019490393179
tt1742334,144336,Sabotage,Sabotage,2014-03-28,110,"Action,Drama,Thriller,Crime",US,en,en,35000000,22126842,5.7,59707,5.6,1028,17.551,,"John ""Breacher"" Wharton leads an elite DEA task force that takes on the world's deadliest drug cartels. When the team successfully executes a high-stakes raid on a cartel safe house, they think their work is done – until, one-by-one, the team members mysteriously start to be eliminated. As the body count rises, everyone is a suspect.",Leave no loose ends,8,-5.970938057643567,12.51742674575275
tt1712261,146198,Triple 9,Triple 9,2016-02-19,115,"Action,Thriller,Mystery",US,en,en,20000000,12639297,6.3,67324,5.9,1632,17.603,,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,The Code on the Street is Never Black & White,8,-3.8392097590749743,9.444448567224596
tt1821694,146216,RED 2,RED 2,2013-07-18,116,"Action,Comedy,Crime,Thriller","CA,FR,US",en,"en,fr,ru",84000000,148100000,6.6,160751,6.5,3095,24.648,RED Collection,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,The best never rest.,1,-6.4728648396840915,-0.2461440259297683
tt1528100,147441,Exodus: Gods and Kings,Exodus: Gods and Kings,2014-12-03,150,"Adventure,Drama,Action","ES,GB,US",en,en,140000000,268031828,6.0,159993,5.8,3639,52.804,,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.","Once brothers, now enemies.",6,17.759324652962555,-1.1089433251789877
tt1305797,148284,Enthiran,எந்திரன்,2010-10-01,155,"Action,Science Fiction",IN,ta,"en,ta",26400000,62000000,7.1,25063,6.4,134,8.763,Robot Collection,"Dr. Vasi invents a super-powered robot, Chitti, in his own image. The scientific body, AIRD, that must approve the robot, declines it based on its not having emotions and the ability to make rational judgment. A sudden flash of lightning evokes emotions in the robot, and Chitti is seemingly ready for integration into the human world. Then, Chitti falls in love with Dr. Vasi's fiancée Sana and turns on his creator.","Love, hate, and betrayal between the creator and his creation the ROBOT",2,9.173966404378737,-15.622101694932567
tt2017038,152747,All Is Lost,All Is Lost,2013-08-23,106,"Action,Adventure,Drama",US,en,en,9000000,6108720,6.9,76371,6.6,1217,11.761,,"During a solo voyage in the Indian Ocean, a veteran mariner awakes to find his vessel taking on water after a collision with a stray shipping container. With his radio and navigation equipment disabled, he sails unknowingly into a violent storm and barely escapes with his life. With any luck, the ocean currents may carry him into a shipping lane -- but, with supplies dwindling and the sharks circling, the sailor is forced to face his own mortality.",Never give up.,0,-2.1449516591897306,-14.73514767145327
tt2177771,152760,The Monuments Men,The Monuments Men,2014-01-24,118,"War,Drama,History,Action","DE,US",en,"nl,en,fr,de,ru",70000000,154984035,6.1,125165,6.0,2813,14.686,,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",It was the greatest art heist in history,1,-3.4270338242650014,-5.671244194624592
tt0455944,156022,The Equalizer,The Equalizer,2014-09-24,132,"Thriller,Action,Crime",US,en,en,55000000,192330738,7.2,335872,7.2,6566,48.8,The Equalizer Collection,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",What do you see when you look at me?,5,2.676465520875916,11.050641939342087
tt1840309,157350,Divergent,Divergent,2014-03-14,139,"Action,Adventure,Science Fiction",US,en,en,85000000,288747895,6.6,427461,6.9,10461,35.121,Divergent Collection,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",What makes you different makes you dangerous.,4,8.157359145992427,-7.143641710429139
tt1894476,162215,How I Live Now,How I Live Now,2013-09-10,101,"Drama,Action,Thriller,War",GB,en,en,0,0,6.5,28380,6.6,657,10.789,,An American girl on holiday in the English countryside with her family finds herself in hiding and fighting for her survival as war breaks out.,Love will lead you home,7,-3.008218501601172,-9.531396475458507
tt1502712,166424,Fantastic Four,Fantastic Four,2015-08-05,100,"Action,Adventure,Science Fiction","GB,DE,US",en,en,120000000,167977596,4.3,153274,4.4,4750,35.948,,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",Change is coming.,4,7.0136189584485535,-7.179853988757591
tt1790809,166426,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-23,129,"Adventure,Action,Fantasy",US,en,en,230000000,794861794,6.5,266261,6.6,9198,57.962,Pirates of the Caribbean Collection,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",All pirates must die.,0,-5.5814902297260875,-15.659018761250575
tt2820852,168259,Furious 7,Furious 7,2015-04-01,137,"Action,Thriller",US,en,en,190000000,1515047671,7.1,360798,7.3,8298,86.587,The Fast and the Furious Collection,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,Vengeance Hits Home,5,2.002366467949268,8.828408438868658
